Report Date,Market,BenchName,Currency,TimeZone,Resolution
13/10/2016,EEX,EEX,EUR,Central Europe Standard Time,Hour
,,DE/ATBase,DE/ATPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
12/07/2018,11,24.6409430805361,29.962472250103
12/07/2018,12,24.6426007106784,29.9643915054621
12/07/2018,13,24.6442582620657,29.9663119548932
12/07/2018,14,24.6459157345234,29.9682336001424
12/07/2018,15,24.647573127877,29.9701564408606
12/07/2018,16,24.6492304421263,29.972080476
12/07/2018,17,24.6508876777953,29.974005707656
12/07/2018,18,24.6525448341854,29.975932134781
12/07/2018,19,24.6542019116459,29.9778597580735
12/07/2018,20,24.6558589098277,29.9797885771841
12/07/2018,21,24.657515829429,
12/07/2018,22,24.6591726699262,
12/07/2018,23,24.6608294309699,
12/07/2018,24,24.6624861134333,
13/07/2018,1,24.6641427164432,
13/07/2018,2,24.6657992406981,
13/07/2018,3,24.6674556854996,
13/07/2018,4,24.6691120517207,
13/07/2018,5,24.6707683381392,
13/07/2018,6,24.6724245461519,
13/07/2018,7,24.6740806745365,
13/07/2018,8,24.6757367239916,
13/07/2018,9,24.6773926941678,30.0049721421674
13/07/2018,10,24.6790485854144,30.0069177229889
13/07/2018,11,24.6807043972076,30.0088645024225
13/07/2018,12,24.6823601298966,30.0108124797698
13/07/2018,13,24.6840157834813,30.012761656777
13/07/2018,14,24.6856713579618,30.0147120323963
13/07/2018,15,24.6873268529889,30.0166636066278
13/07/2018,16,24.6889822689118,30.0186163808685
13/07/2018,17,24.6906376055558,30.0205703537213
13/07/2018,18,24.692292862921,30.0225255262339
13/07/2018,19,24.693948041182,30.024481899105
13/07/2018,20,24.6956031399895,30.0264394709375
13/07/2018,21,24.6972581598675,
13/07/2018,22,24.6989130999427,
13/07/2018,23,24.7005679610884,
13/07/2018,24,24.7022227429552,
14/07/2018,1,24.7038774451939,
14/07/2018,2,24.7055320681538,
14/07/2018,3,24.7071866121842,
14/07/2018,4,24.7088410765864,
14/07/2018,5,24.7104954613606,
14/07/2018,6,24.7121497672051,
14/07/2018,7,24.7138039935962,
14/07/2018,8,24.7154581405339,
14/07/2018,9,24.7171122078435,
14/07/2018,10,24.7187661960488,
14/07/2018,11,24.7204201048007,
14/07/2018,12,24.7220739340992,
14/07/2018,13,24.7237276837695,
14/07/2018,14,24.7253813539865,
14/07/2018,15,24.7270349450991,
14/07/2018,16,24.7286884564091,
14/07/2018,17,24.7303418884403,
14/07/2018,18,24.7319952408434,
14/07/2018,19,24.733648513793,
14/07/2018,20,24.7353017072892,
14/07/2018,21,24.7369548211573,
14/07/2018,22,24.7386078553973,
14/07/2018,23,24.7402608103585,
14/07/2018,24,24.7419136855169,
15/07/2018,1,24.7435664812219,
15/07/2018,2,24.7452191974735,
15/07/2018,3,24.7468718339223,
15/07/2018,4,24.7485243910924,
15/07/2018,5,24.7501768681104,
15/07/2018,6,24.7518292660243,
15/07/2018,7,24.7534815841354,
15/07/2018,8,24.7551338224439,
15/07/2018,9,24.7567859812989,
15/07/2018,10,24.7584380605258,
15/07/2018,11,24.76009005995,
15/07/2018,12,24.7617419797461,
15/07/2018,13,24.7633938197396,
15/07/2018,14,24.7650455804542,
15/07/2018,15,24.7666972608422,
15/07/2018,16,24.7683488619514,
15/07/2018,17,24.7700003832579,
15/07/2018,18,24.7716518247616,
15/07/2018,19,24.7733031862881,
15/07/2018,20,24.7749544683611,
15/07/2018,21,24.776605670806,
15/07/2018,22,24.7782567929244,
15/07/2018,23,24.7799078357639,
15/07/2018,24,24.7815587986261,
16/07/2018,1,24.7832096815109,
16/07/2018,2,24.7848604847677,
16/07/2018,3,24.7865112080472,
16/07/2018,4,24.7881618516985,
16/07/2018,5,24.7898124153726,
16/07/2018,6,24.7914628990693,
16/07/2018,7,24.7931133029633,
16/07/2018,8,24.7947636270546,
16/07/2018,9,24.7964138711686,30.148126498796
16/07/2018,10,24.7980640353053,30.1501587680541
16/07/2018,11,24.7997141198139,30.1521922457032
16/07/2018,12,24.8013641239959,30.154226934188
16/07/2018,13,24.8030140485498,30.1562628321117
16/07/2018,14,24.8046638929518,30.1582999408711
16/07/2018,15,24.8063136575511,30.1603382590692
16/07/2018,16,24.8079633419984,30.1623777884524
16/07/2018,17,24.8096129468177,30.1644185283221
16/07/2018,18,24.8112624711357,30.1664604793768
16/07/2018,19,24.8129119158257,30.1685036405688
16/07/2018,20,24.8145612803637,30.1705480136443
16/07/2018,21,24.8162105649244,
16/07/2018,22,24.8178597695078,
16/07/2018,23,24.8195088939392,
16/07/2018,24,24.8211579383933,
17/07/2018,1,24.8228069026954,
17/07/2018,2,24.8244557870203,
17/07/2018,3,24.8261045911931,
17/07/2018,4,24.8277533152141,
17/07/2018,5,24.8294019594323,
17/07/2018,6,24.8310505229747,
17/07/2018,7,24.8326990070636,
17/07/2018,8,24.8343474106514,
17/07/2018,9,24.8359957339126,30.1972351453733
17/07/2018,10,24.837643977371,30.1992964904057
17/07/2018,11,24.8392921405029,30.2013590494171
17/07/2018,12,24.8409402234829,30.203422821709
17/07/2018,13,24.8425882263109,30.2054878079798
17/07/2018,14,24.8442361488123,30.2075540082296
17/07/2018,15,24.8458839913365,30.2096214224584
17/07/2018,16,24.8475317531847,30.2116900513647
17/07/2018,17,24.8491794352303,30.21375989425
17/07/2018,18,24.850827037124,30.2158309518127
17/07/2018,19,24.8524745585164,30.2179032240529
17/07/2018,20,24.8541219994077,30.219976711669
17/07/2018,21,24.8557693604962,
17/07/2018,22,24.8574166410835,
17/07/2018,23,24.8590638415189,
17/07/2018,24,24.8607109612785,
18/07/2018,1,24.86235800141,
18/07/2018,2,24.8640049605165,
18/07/2018,3,24.865651839471,
18/07/2018,4,24.8672986382735,
18/07/2018,5,24.8689453567495,
18/07/2018,6,24.8705919945496,
18/07/2018,7,24.8722385523724,
18/07/2018,8,24.8738850295194,
18/07/2018,9,24.8755314261653,30.2470426760847
18/07/2018,10,24.8771777428337,30.2491331887431
18/07/2018,11,24.8788239786518,30.2512249185238
18/07/2018,12,24.8804701343179,30.2533178661251
18/07/2018,13,24.8821162094828,30.2554120311979
18/07/2018,14,24.8837622041465,30.2575074137421
18/07/2018,15,24.885408118309,30.2596040144563
18/07/2018,16,24.8870539523195,30.2617018333403
18/07/2018,17,24.888699705305,30.2638008700451
18/07/2018,18,24.8903453781386,30.2659011256183
18/07/2018,19,24.8919909704709,30.2680025993614
18/07/2018,20,24.8936364823021,30.2701052919729
18/07/2018,21,24.8952819134574,
18/07/2018,22,24.8969272642862,
18/07/2018,23,24.8985725344392,
18/07/2018,24,24.9002177240909,
19/07/2018,1,24.9018628330668,
19/07/2018,2,24.9035078617162,
19/07/2018,3,24.9051528095151,
19/07/2018,4,24.9067976768129,
19/07/2018,5,24.9084424634348,
19/07/2018,6,24.9100871697301,
19/07/2018,7,24.911731795175,
19/07/2018,8,24.9133763399441,
19/07/2018,9,24.9150208040373,30.2975512688281
19/07/2018,10,24.9166651876294,30.2996710399166
19/07/2018,11,24.918309490371,30.3017920316197
19/07/2018,12,24.9199537127861,30.3039142449852
19/07/2018,13,24.9215978541761,30.3060376800131
19/07/2018,14,24.9232419150649,30.3081623356557
19/07/2018,15,24.9248858949286,30.3102882136591
19/07/2018,16,24.9265297944658,30.3124153133249
19/07/2018,17,24.9281736129778,30.3145436350023
19/07/2018,18,24.9298173509887,30.3166731790407
19/07/2018,19,24.9314610081492,30.3188039450906
19/07/2018,20,24.9331045844592,30.3209359338507
19/07/2018,21,24.9347480799188,
19/07/2018,22,24.9363914950518,
19/07/2018,23,24.9380348289851,
19/07/2018,24,24.939678082068,
20/07/2018,1,24.9413212546497,
20/07/2018,2,24.9429643460317,
20/07/2018,3,24.9446073569125,
20/07/2018,4,24.9462502869428,
20/07/2018,5,24.9478931357735,
20/07/2018,6,24.949535904103,
20/07/2018,7,24.9511785914074,
20/07/2018,8,24.9528211978613,
20/07/2018,9,24.9544637234649,30.3487631053431
20/07/2018,10,24.9561061678687,30.350912224967
20/07/2018,11,24.9577485317714,30.3530625704443
20/07/2018,12,24.9593908144743,30.3552141403779
20/07/2018,13,24.9610330163268,30.3573669354664
20/07/2018,14,24.9626751369797,30.3595209557097
20/07/2018,15,24.9643171773059,30.3616762021557
20/07/2018,16,24.9659591359086,30.3638326737564
20/07/2018,17,24.9676010141848,30.3659903708613
20/07/2018,18,24.9692428110866,30.3681492945179
20/07/2018,19,24.9708845269633,30.370309444028
20/07/2018,20,24.9725261619897,30.3724708197406
20/07/2018,21,24.9741677158163,
20/07/2018,22,24.9758091889671,
20/07/2018,23,24.9774505807436,
20/07/2018,24,24.979091891495,
21/07/2018,1,24.9807331212214,
21/07/2018,2,24.9823742700974,
21/07/2018,3,24.9840153374244,
21/07/2018,4,24.9856563240755,
21/07/2018,5,24.987297229527,
21/07/2018,6,24.9889380537788,
21/07/2018,7,24.990578796831,
21/07/2018,8,24.992219458858,
21/07/2018,9,24.9938600396854,
21/07/2018,10,24.9955005394877,
21/07/2018,11,24.9971409579157,
21/07/2018,12,24.9987812954932,
21/07/2018,13,25.0004215513472,
21/07/2018,14,25.0020617263508,
21/07/2018,15,25.0037018203293,
21/07/2018,16,25.0053418327589,
21/07/2018,17,25.0069817639887,
21/07/2018,18,25.0086216140189,
21/07/2018,19,25.010261383024,
21/07/2018,20,25.0119010703056,
21/07/2018,21,25.0135406767367,
21/07/2018,22,25.0151802016189,
21/07/2018,23,25.0168196453014,
21/07/2018,24,25.0184590077843,
22/07/2018,1,25.0200982887181,
22/07/2018,2,25.021737488627,
22/07/2018,3,25.0233766069869,
22/07/2018,4,25.0250156439724,
22/07/2018,5,25.0266545995837,
22/07/2018,6,25.0282934739953,
22/07/2018,7,25.0299322670326,
22/07/2018,8,25.0315709786955,
22/07/2018,9,25.0332096086349,
22/07/2018,10,25.0348481575493,
22/07/2018,11,25.0364866247401,
22/07/2018,12,25.0381250105565,
22/07/2018,13,25.0397633151733,
22/07/2018,14,25.0414015382412,
22/07/2018,15,25.0430396795855,
22/07/2018,16,25.0446777397301,
22/07/2018,17,25.0463157185004,
22/07/2018,18,25.0479536153725,
22/07/2018,19,25.049591431045,
22/07/2018,20,25.0512291651685,
22/07/2018,21,25.0528668177431,
22/07/2018,22,25.0545043885941,
22/07/2018,23,25.0561418782454,
22/07/2018,24,25.0577792859985,
23/07/2018,1,25.0594166123774,
23/07/2018,2,25.0610538572073,
23/07/2018,3,25.0626910204883,
23/07/2018,4,25.0643281016964,
23/07/2018,5,25.0659651020542,
23/07/2018,6,25.0676020203391,
23/07/2018,7,25.0692388569005,
23/07/2018,8,25.0708756120875,
23/07/2018,9,25.0725122853764,30.5066399357747
23/07/2018,10,25.074148877291,30.5088776507182
23/07/2018,11,25.0757853873074,30.5111166019924
23/07/2018,12,25.0774218157749,30.5133567892481
23/07/2018,13,25.0790581625188,30.5155982131837
23/07/2018,14,25.0806944275391,30.5178408744978
23/07/2018,15,25.0823306108359,30.5200847717933
23/07/2018,16,25.0839667124092,30.5223299071658
23/07/2018,17,25.0856027322588,30.5245762788691
23/07/2018,18,25.0872386702104,30.5268238883
23/07/2018,19,25.0888745266129,30.5290727351094
23/07/2018,20,25.0905103012919,30.5313228203449
23/07/2018,21,25.0921459940728,
23/07/2018,22,25.0937816049554,
23/07/2018,23,25.0954171342892,
23/07/2018,24,25.0970525815501,
24/07/2018,1,25.0986879472621,
24/07/2018,2,25.1003232310759,
24/07/2018,3,25.1019584328169,
24/07/2018,4,25.1035935528344,
24/07/2018,5,25.1052285913029,
24/07/2018,6,25.106863547524,
24/07/2018,7,25.1084984218469,
24/07/2018,8,25.1101332144463,
24/07/2018,9,25.1117679251474,30.5606866241433
24/07/2018,10,25.1134025539504,30.562954053632
24/07/2018,11,25.115037100506,30.5652227225946
24/07/2018,12,25.1166715656873,30.5674926324282
24/07/2018,13,25.1183059484465,30.5697637820849
24/07/2018,14,25.1199402494822,30.5720361729618
24/07/2018,15,25.121574468445,30.5743098043604
24/07/2018,16,25.1232086055097,30.5765846759314
24/07/2018,17,25.1248426605016,30.578860789421
24/07/2018,18,25.1264766337699,30.5811381441308
24/07/2018,19,25.1281105246162,30.5834167393623
24/07/2018,20,25.1297443335643,30.5856965768617
24/07/2018,21,25.1313780606142,
24/07/2018,22,25.1330117055913,
24/07/2018,23,25.1346452684957,
24/07/2018,24,25.1362787493272,
25/07/2018,1,25.1379121480859,
25/07/2018,2,25.1395454649464,
25/07/2018,3,25.1411786992103,
25/07/2018,4,25.1428118519252,
25/07/2018,5,25.1444449222181,
25/07/2018,6,25.1460779104382,
25/07/2018,7,25.1477108165855,
25/07/2018,8,25.1493436406599,
25/07/2018,9,25.1509763823124,30.6154475121293
25/07/2018,10,25.1526090420666,30.6177447473165
25/07/2018,11,25.1542416195734,30.620043226867
25/07/2018,12,25.1558741148328,30.6223429500824
25/07/2018,13,25.1575065278448,30.6246439173119
25/07/2018,14,25.159138858784,30.6269461296033
25/07/2018,15,25.1607711074757,30.6292495859088
25/07/2018,16,25.1624032739201,30.631554286927
25/07/2018,17,25.164035358117,30.633860233007
25/07/2018,18,25.1656673598918,30.6361674237996
25/07/2018,19,25.1672992795939,30.6384758603526
25/07/2018,20,25.1689311172231,30.6407855419675
25/07/2018,21,25.1705628720811,
25/07/2018,22,25.1721945450408,
25/07/2018,23,25.1738261355786,
25/07/2018,24,25.1754576438689,
26/07/2018,1,25.1770890695625,
26/07/2018,2,25.178720413358,
26/07/2018,3,25.1803516743821,
26/07/2018,4,25.1819828533335,
26/07/2018,5,25.1836139498628,
26/07/2018,6,25.1852449637954,
26/07/2018,7,25.1868758956552,
26/07/2018,8,25.1885067449184,
26/07/2018,9,25.1901375119342,30.6709248013794
26/07/2018,10,25.1917681963532,30.673251934466
26/07/2018,11,25.1933987985249,30.6755803154083
26/07/2018,12,25.1950293179252,30.6779099438572
26/07/2018,13,25.1966597552528,30.6802408212097
26/07/2018,14,25.1982901099836,30.6825729457196
26/07/2018,15,25.1999203821179,30.6849063194823
26/07/2018,16,25.2015505721793,30.6872409417992
26/07/2018,17,25.2031806791201,30.6895768119721
26/07/2018,18,25.2048107039882,30.691913931747
26/07/2018,19,25.2064406464342,30.6942523004254
26/07/2018,20,25.2080705057597,30.6965919176582
26/07/2018,21,25.2097002833616,
26/07/2018,22,25.2113299776684,
26/07/2018,23,25.2129595899023,
26/07/2018,24,25.2145891195396,
27/07/2018,1,25.216218566231,
27/07/2018,2,25.2178479308495,
27/07/2018,3,25.2194772125222,
27/07/2018,4,25.2211064115982,
27/07/2018,5,25.2227355280775,
27/07/2018,6,25.2243645621347,
27/07/2018,7,25.2259935134207,
27/07/2018,8,25.2276223819354,
27/07/2018,9,25.2292511678534,30.7271206963342
27/07/2018,10,25.2308798711747,30.7294778188225
27/07/2018,11,25.2325084917247,30.7318361937068
27/07/2018,12,25.2341370296781,30.7341958199395
27/07/2018,13,25.2357654848602,30.7365566982189
27/07/2018,14,25.2373938574456,30.7389188281959
27/07/2018,15,25.2390221469104,30.7412822105689
27/07/2018,16,25.2406503541279,30.7436468456872
27/07/2018,17,25.2422784783994,30.7460127328523
27/07/2018,18,25.243906519725,30.7483798727626
27/07/2018,19,25.2455344788032,30.7507482657675
27/07/2018,20,25.2471623545862,30.7531179115176
27/07/2018,21,25.2487901477725,
27/07/2018,22,25.250417858013,
27/07/2018,23,25.2520454858313,
27/07/2018,24,25.2536730305292,
28/07/2018,1,25.2553004922811,
28/07/2018,2,25.256927871611,
28/07/2018,3,25.2585551676457,
28/07/2018,4,25.2601823810837,
28/07/2018,5,25.2618095115758,
28/07/2018,6,25.2634365591221,
28/07/2018,7,25.265063523897,
28/07/2018,8,25.266690405726,
28/07/2018,9,25.2683172044344,
28/07/2018,10,25.2699439205462,
28/07/2018,11,25.2715705535375,
28/07/2018,12,25.2731971037574,
28/07/2018,13,25.2748235708568,
28/07/2018,14,25.2764499548357,
28/07/2018,15,25.2780762560433,
28/07/2018,16,25.2797024744796,
28/07/2018,17,25.2813286094461,
28/07/2018,18,25.2829546616413,
28/07/2018,19,25.2845806307159,
28/07/2018,20,25.2862065170193,
28/07/2018,21,25.2878323198529,
28/07/2018,22,25.2894580402644,
28/07/2018,23,25.2910836768569,
28/07/2018,24,25.2927092310274,
29/07/2018,1,25.2943347017281,
29/07/2018,2,25.2959600893082,
29/07/2018,3,25.2975853941171,
29/07/2018,4,25.2992106154561,
29/07/2018,5,25.3008357538492,
29/07/2018,6,25.3024608089472,
29/07/2018,7,25.3040857812739,
29/07/2018,8,25.3057106701308,
29/07/2018,9,25.3073354756925,
29/07/2018,10,25.308960198483,
29/07/2018,11,25.310584837629,
29/07/2018,12,25.3122093940037,
29/07/2018,13,25.3138338669087,
29/07/2018,14,25.3154582565185,
29/07/2018,15,25.3170825631823,
29/07/2018,16,25.3187067863764,
29/07/2018,17,25.32033092645,
29/07/2018,18,25.3219549830537,
29/07/2018,19,25.3235789568862,
29/07/2018,20,25.3252028465504,
29/07/2018,21,25.3268266537925,
29/07/2018,22,25.3284503772156,
29/07/2018,23,25.3300740175182,
29/07/2018,24,25.3316975745256,
30/07/2018,1,25.3333210480632,
30/07/2018,2,25.3349444381311,
30/07/2018,3,25.336567745253,
30/07/2018,4,25.3381909687305,
30/07/2018,5,25.3398141087382,
30/07/2018,6,25.3414371656254,
30/07/2018,7,25.3430601388682,
30/07/2018,8,25.3446830286412,
30/07/2018,9,25.3463058352936,30.9000421143137
30/07/2018,10,25.3479285584763,30.9024897603085
30/07/2018,11,25.3495511978399,30.9049386688275
30/07/2018,12,25.3511737542576,30.9073888402199
30/07/2018,13,25.3527962268563,30.9098402755335
30/07/2018,14,25.3544186159852,30.9122929747682
30/07/2018,15,25.3560409218189,30.9147469368763
30/07/2018,16,25.3576631440083,30.9172021636041
30/07/2018,17,25.3592852827278,30.9196586546022
30/07/2018,18,25.3609073379776,30.9221164088231
30/07/2018,19,25.3625293095829,30.924575428362
30/07/2018,20,25.3641511977185,30.9270357118221
30/07/2018,21,25.3657730023842,
30/07/2018,22,25.3673947234056,
30/07/2018,23,25.3690163607826,
30/07/2018,24,25.3706379146897,
31/07/2018,1,25.3722593847779,
31/07/2018,2,25.3738807717455,
31/07/2018,3,25.3755020745448,
31/07/2018,4,25.3771232942236,
31/07/2018,5,25.3787444297341,
31/07/2018,6,25.380365482124,
31/07/2018,7,25.3819864503457,
31/07/2018,8,25.3836073354469,
31/07/2018,9,25.3852281363797,30.9591345487861
31/07/2018,10,25.3868488540174,30.9616125529865
31/07/2018,11,25.3884694876615,30.9640918246005
31/07/2018,12,25.3900900376611,30.9665723629296
31/07/2018,13,25.3917105040164,30.9690541686723
31/07/2018,14,25.3933308865526,30.9715372421779
31/07/2018,15,25.3949511854444,30.9740215827478
31/07/2018,16,25.3965714005171,30.9765071917791
31/07/2018,17,25.3981915317709,30.9789940678747
31/07/2018,18,25.3998115795548,30.981482212781
31/07/2018,19,25.4014315429959,30.9839716257993
31/07/2018,20,25.4030514233164,30.9864623069298
31/07/2018,21,25.4046712191193,
31/07/2018,22,25.4062909318018,
31/07/2018,23,25.4079105601413,
31/07/2018,24,25.4095301048364,
01/08/2018,1,25.4111495657125,
01/08/2018,2,25.412768942595,
01/08/2018,3,25.414388235833,
01/08/2018,4,25.4160074449028,
01/08/2018,5,25.4176265703281,
01/08/2018,6,25.4192456117598,
01/08/2018,7,25.4208645693725,
01/08/2018,8,25.4224834428169,
01/08/2018,9,25.4241022324422,31.0189566635527
01/08/2018,10,25.4257209382486,31.0214651192073
01/08/2018,11,25.4273395600612,31.0239748461172
01/08/2018,12,25.4289580978802,31.0264858442824
01/08/2018,13,25.430576551531,31.0289981130045
01/08/2018,14,25.4321949213627,31.0315116536804
01/08/2018,15,25.4338132073754,31.0340264652623
01/08/2018,16,25.4354314090451,31.036542548798
01/08/2018,17,25.4370495268959,31.0390599039383
01/08/2018,18,25.4386675605783,31.0415785310324
01/08/2018,19,25.4402855104418,31.0440984304296
01/08/2018,20,25.4419033761369,31.0466196021298
01/08/2018,21,25.4435211576638,
01/08/2018,22,25.4451388553716,
01/08/2018,23,25.4467564687366,
01/08/2018,24,25.4483739981079,
02/08/2018,1,25.4499914433109,
02/08/2018,2,25.4516088045202,
02/08/2018,3,25.4532260815613,
02/08/2018,4,25.4548432744341,
02/08/2018,5,25.4564603833132,
02/08/2018,6,25.4580774076749,
02/08/2018,7,25.4596943482175,
02/08/2018,8,25.4613112044171,
02/08/2018,9,25.4629279766232,31.0795106840087
02/08/2018,10,25.4645446641371,31.0820496843662
02/08/2018,11,25.4661612680065,31.0845899591222
02/08/2018,12,25.4677777875331,31.0871315096738
02/08/2018,13,25.4693942223676,31.0896743342746
02/08/2018,14,25.4710105737322,31.0922184350202
02/08/2018,15,25.4726268400555,31.0947638101643
02/08/2018,16,25.4742430227343,31.0973104614532
02/08/2018,17,25.4758591208956,31.099858387839
02/08/2018,18,25.477475134714,31.1024075907189
02/08/2018,19,25.4790910641896,31.1049580693943
02/08/2018,20,25.4807069093222,31.1075098238653
02/08/2018,21,25.4823226706358,
02/08/2018,22,25.4839383470826,
02/08/2018,23,25.4855539391865,
02/08/2018,24,25.4871694472968,
03/08/2018,1,25.4887848708895,
03/08/2018,2,25.4904002099647,
03/08/2018,3,25.4920154648717,
03/08/2018,4,25.4936306352611,
03/08/2018,5,25.4952457213076,
03/08/2018,6,25.4968607230112,
03/08/2018,7,25.4984756400227,
03/08/2018,8,25.5000904728659,
03/08/2018,9,25.5017052211915,31.1407988386927
03/08/2018,10,25.5033198849997,31.1433684766525
03/08/2018,11,25.5049344642903,31.1459393925034
03/08/2018,12,25.506548959238,31.1485115883406
03/08/2018,13,25.5081633698428,31.1510850617196
03/08/2018,14,25.5097776954062,31.1536598150851
03/08/2018,15,25.5113919371506,31.1562358470401
03/08/2018,16,25.5130060938536,31.1588131589815
03/08/2018,17,25.5146201662137,31.1613917502109
03/08/2018,18,25.5162341542309,31.1639716210775
03/08/2018,19,25.5178480572067,31.1665527719306
03/08/2018,20,25.5194618760142,31.1691352027701
03/08/2018,21,25.5210756103043,
03/08/2018,22,25.5226892595529,
03/08/2018,23,25.5243028248078,
03/08/2018,24,25.5259163048468,
04/08/2018,1,25.5275297007174,
04/08/2018,2,25.5291430118959,
04/08/2018,3,25.5307562382077,
04/08/2018,4,25.5323693801765,
04/08/2018,5,25.533982437104,
04/08/2018,6,25.5355954096885,
04/08/2018,7,25.5372082975809,
04/08/2018,8,25.5388211006066,
04/08/2018,9,25.5404338191147,
04/08/2018,10,25.542046452756,
04/08/2018,11,25.5436590017052,
04/08/2018,12,25.5452714657877,
04/08/2018,13,25.5468838455272,
04/08/2018,14,25.5484961402253,
04/08/2018,15,25.5501083502313,
04/08/2018,16,25.5517204751959,
04/08/2018,17,25.5533325158176,
04/08/2018,18,25.5549444713979,
04/08/2018,19,25.5565563421114,
04/08/2018,20,25.5581681281328,
04/08/2018,21,25.5597798292874,
04/08/2018,22,25.5613914457499,
04/08/2018,23,25.5630029769964,
04/08/2018,24,25.5646144235507,
05/08/2018,1,25.5662257854128,
05/08/2018,2,25.5678370624082,
05/08/2018,3,25.5694482541876,
05/08/2018,4,25.5710593611002,
05/08/2018,5,25.5726703834953,
05/08/2018,6,25.5742813204997,
05/08/2018,7,25.575892172812,
05/08/2018,8,25.5775029402575,
05/08/2018,9,25.5791136224871,
05/08/2018,10,25.5807242198498,
05/08/2018,11,25.5823347323458,
05/08/2018,12,25.5839451596257,
05/08/2018,13,25.5855555020389,
05/08/2018,14,25.5871657595853,
05/08/2018,15,25.5887759319157,
05/08/2018,16,25.5903860192047,
05/08/2018,17,25.5919960214524,
05/08/2018,18,25.5936059388332,
05/08/2018,19,25.595215770998,
05/08/2018,20,25.5968255182961,
05/08/2018,21,25.5984351800289,
05/08/2018,22,25.6000447568949,
05/08/2018,23,25.6016542488942,
05/08/2018,24,25.6032636555028,
06/08/2018,1,25.60487297707,
06/08/2018,2,25.6064822135959,
06/08/2018,3,25.6080913647311,
06/08/2018,4,25.6097004309995,
06/08/2018,5,25.6113094117027,
06/08/2018,6,25.6129183075391,
06/08/2018,7,25.6145271181595,
06/08/2018,8,25.6161358435638,
06/08/2018,9,25.6177444835776,31.329090445186
06/08/2018,10,25.6193530385499,31.3317525536986
06/08/2018,11,25.6209615081316,31.334415952675
06/08/2018,12,25.6225698926719,31.3370806421153
06/08/2018,13,25.6241781918216,31.3397466223687
06/08/2018,14,25.6257864055806,31.3424138927367
06/08/2018,15,25.6273945344728,31.3450824546162
06/08/2018,16,25.6290025776252,31.3477523073088
06/08/2018,17,25.6306105355616,31.3504234508146
06/08/2018,18,25.6322184084565,31.3530958865304
06/08/2018,19,25.6338261957862,31.3557696130592
06/08/2018,20,25.6354338977253,31.3584446314489
06/08/2018,21,25.637041514623,
06/08/2018,22,25.6386490459554,
06/08/2018,23,25.6402564917225,
06/08/2018,24,25.6418638526229,
07/08/2018,1,25.6434711276088,
07/08/2018,2,25.6450783177279,
07/08/2018,3,25.6466854219325,
07/08/2018,4,25.6482924409211,
07/08/2018,5,25.649899374519,
07/08/2018,6,25.6515062227263,
07/08/2018,7,25.6531129851937,
07/08/2018,8,25.6547196626198,
07/08/2018,9,25.6563262543059,31.3933374899207
07/08/2018,10,25.6579327606014,31.3960306090303
07/08/2018,11,25.6595391813316,31.3987250224454
07/08/2018,12,25.6611455164966,31.4014207305154
07/08/2018,13,25.6627517664456,31.4041177325416
07/08/2018,14,25.66435793048,31.4068160292227
07/08/2018,15,25.6659640092985,31.4095156205585
07/08/2018,16,25.6675700022024,31.4122165072476
07/08/2018,17,25.669175910065,31.4149186892901
07/08/2018,18,25.6707817318384,31.417622165638
07/08/2018,19,25.6723874683958,31.4203269380378
07/08/2018,20,25.6739931190386,31.4230330064893
07/08/2018,21,25.6755986844655,
07/08/2018,22,25.6772041639779,
07/08/2018,23,25.678809557925,
07/08/2018,24,25.6804148663068,
08/08/2018,1,25.6820200891234,
08/08/2018,2,25.6836252260255,
08/08/2018,3,25.6852302775369,
08/08/2018,4,25.6868352431338,
08/08/2018,5,25.6884401231655,
08/08/2018,6,25.6900449176319,
08/08/2018,7,25.6916496261838,
08/08/2018,8,25.6932542489958,
08/08/2018,9,25.6948587862425,31.4583298625657
08/08/2018,10,25.6964632375748,31.4610540858703
08/08/2018,11,25.6980676033418,31.4637796076713
08/08/2018,12,25.6996718831942,31.4665064269211
08/08/2018,13,25.7012760773068,31.4692345450167
08/08/2018,14,25.7028801856795,31.4719639612595
08/08/2018,15,25.7044842081377,31.4746946766973
08/08/2018,16,25.7060881450307,31.4774266909808
08/08/2018,17,25.7076919958345,31.4801600037608
08/08/2018,18,25.7092957608984,31.4828946157359
08/08/2018,19,25.7108994402224,31.4856305279536
08/08/2018,20,25.7125030338066,31.4883677386679
08/08/2018,21,25.714106541127,
08/08/2018,22,25.7157099627075,
08/08/2018,23,25.7173132987227,
08/08/2018,24,25.7189165484742,
09/08/2018,1,25.7205197126605,
09/08/2018,2,25.7221227905829,
09/08/2018,3,25.7237257827655,
09/08/2018,4,25.7253286892083,
09/08/2018,5,25.7269315092126,
09/08/2018,6,25.7285342436517,
09/08/2018,7,25.7301368920016,
09/08/2018,8,25.7317394542624,
09/08/2018,9,25.7333419307834,31.524069811916
09/08/2018,10,25.7349443210405,31.5268252330134
09/08/2018,11,25.7365466255578,31.529581956449
09/08/2018,12,25.7381488438114,31.5323399815243
09/08/2018,13,25.7397509761504,31.535099309287
09/08/2018,14,25.7413530224003,31.5378599390388
09/08/2018,15,25.7429549827357,31.5406218718272
