Report Date,Market,BenchName,Currency,TimeZone,Resolution
12/08/2013,NPS_SpotSubDaily,NPS_SpotSubDaily,EUR,Central Europe Standard Time,Hour
,,NPSBase,NPSPeak
,Winter Short,90,90
,Winter Medium,17,17
,Winter Long,10,10
,Winter Time,0.5,0.5
,Summer Short,90,90
,Summer Medium,17,17
,Summer Long,10,10
,Summer Time,0.5,0.5
Date,Hour
01/10/2014,9,31.1492264107073,31.1492264107073
01/10/2014,10,31.1472493707697,31.1472493707697
01/10/2014,11,31.1452733551268,31.1452733551268
01/10/2014,12,31.143298363997,31.143298363997
01/10/2014,13,31.1413243975549,31.1413243975549
01/10/2014,14,31.139351455975,31.139351455975
01/10/2014,15,31.137379539563,31.137379539563
01/10/2014,16,31.1354086484935,31.1354086484935
01/10/2014,17,31.1334387828538,31.1334387828538
01/10/2014,18,31.1314699429931,31.1314699429931
01/10/2014,19,31.1295021290862,31.1295021290862
01/10/2014,20,31.1275353413075,31.1275353413075
01/10/2014,21,31.1255695798754,0
01/10/2014,22,31.1236048449646,0
01/10/2014,23,31.1216411368368,0
01/10/2014,24,31.1196784556669,0
02/10/2014,1,31.1177168017166,0
02/10/2014,2,31.1157561750297,0
02/10/2014,3,31.113796575999,0
02/10/2014,4,31.1118380047556,0
02/10/2014,5,31.1098804614739,0
02/10/2014,6,31.1079239464161,0
02/10/2014,7,31.1059684597567,0
02/10/2014,8,31.1040140017139,0
02/10/2014,9,31.1020605724625,31.1020605724625
02/10/2014,10,31.1001081722206,31.1001081722206
02/10/2014,11,31.0981568012503,31.0981568012503
02/10/2014,12,31.0962064596824,31.0962064596824
02/10/2014,13,31.094257147779,31.094257147779
02/10/2014,14,31.0923088656709,31.0923088656709
02/10/2014,15,31.0903616137075,31.0903616137075
02/10/2014,16,31.0884153918887,31.0884153918887
02/10/2014,17,31.0864702006074,31.0864702006074
02/10/2014,18,31.0845260399947,31.0845260399947
02/10/2014,19,31.082582910225,31.082582910225
02/10/2014,20,31.0806408115604,31.0806408115604
02/10/2014,21,31.0786997441755,0
02/10/2014,22,31.0767597082886,0
02/10/2014,23,31.0748207040742,0
02/10/2014,24,31.072882731838,0
03/10/2014,1,31.0709457916237,0
03/10/2014,2,31.069009883824,0
03/10/2014,3,31.0670750084391,0
03/10/2014,4,31.0651411659055,0
03/10/2014,5,31.0632083562232,0
03/10/2014,6,31.0612765796977,0
03/10/2014,7,31.0593458365911,0
03/10/2014,8,31.0574161269469,0
03/10/2014,9,31.0554874511145,31.0554874511145
03/10/2014,10,31.0535598092683,31.0535598092683
03/10/2014,11,31.0516332015832,31.0516332015832
03/10/2014,12,31.0497076282772,31.0497076282772
03/10/2014,13,31.0477830895252,31.0477830895252
03/10/2014,14,31.0458595856326,31.0458595856326
03/10/2014,15,31.0439371167304,31.0439371167304
03/10/2014,16,31.0420156829932,31.0420156829932
03/10/2014,17,31.0400952847267,31.0400952847267
03/10/2014,18,31.0381759220618,31.0381759220618
03/10/2014,19,31.0362575952167,31.0362575952167
03/10/2014,20,31.0343403044099,31.0343403044099
03/10/2014,21,31.0324240498594,0
03/10/2014,22,31.03050883174,0
03/10/2014,23,31.02859465027,0
03/10/2014,24,31.0266815056675,0
04/10/2014,1,31.0247693981946,0
04/10/2014,2,31.0228583279386,0
04/10/2014,3,31.0209482951614,0
04/10/2014,4,31.0190393000812,0
04/10/2014,5,31.0171313429164,0
04/10/2014,6,31.0152244238416,0
04/10/2014,7,31.013318543075,0
04/10/2014,8,31.011413700835,0
04/10/2014,9,31.0095098972961,0
04/10/2014,10,31.0076071327203,0
04/10/2014,11,31.0057054072822,0
04/10/2014,12,31.0038047211565,0
04/10/2014,13,31.001905074605,0
04/10/2014,14,31.0000064678461,0
04/10/2014,15,30.9981089009671,0
04/10/2014,16,30.9962123743608,0
04/10/2014,17,30.9943168880272,0
04/10/2014,18,30.992422442403,0
04/10/2014,19,30.9905290374445,0
04/10/2014,20,30.9886366735882,0
04/10/2014,21,30.9867453509214,0
04/10/2014,22,30.9848550696188,0
04/10/2014,23,30.9829658300296,0
04/10/2014,24,30.9810776321538,0
05/10/2014,1,30.9791904764279,0
05/10/2014,2,30.977304362852,0
05/10/2014,3,30.975419291819,0
05/10/2014,4,30.9735352633725,0
05/10/2014,5,30.9716522778617,0
05/10/2014,6,30.9697703353304,0
05/10/2014,7,30.9678894361714,0
05/10/2014,8,30.966009580472,0
05/10/2014,9,30.9641307684506,0
05/10/2014,10,30.9622530003253,0
05/10/2014,11,30.9603762763581,0
05/10/2014,12,30.9585005966801,0
05/10/2014,13,30.9566259615094,0
05/10/2014,14,30.954752371108,0
05/10/2014,15,30.9528798256506,0
05/10/2014,16,30.9510083253117,0
05/10/2014,17,30.9491378703533,0
05/10/2014,18,30.9472684609063,0
05/10/2014,19,30.9454000973201,0
05/10/2014,20,30.9435327796382,0
05/10/2014,21,30.9416665082099,0
05/10/2014,22,30.9398012831225,0
05/10/2014,23,30.937937104638,0
05/10/2014,24,30.9360739729746,0
06/10/2014,1,30.9342118883505,0
06/10/2014,2,30.9323508509406,0
06/10/2014,3,30.9304908609629,0
06/10/2014,4,30.9286319186358,0
06/10/2014,5,30.9267740240903,0
06/10/2014,6,30.9249171776755,0
06/10/2014,7,30.9230613795226,0
06/10/2014,8,30.9212066298496,0
06/10/2014,9,30.9193529287877,30.9193529287877
06/10/2014,10,30.917500276686,30.917500276686
06/10/2014,11,30.9156486736319,30.9156486736319
06/10/2014,12,30.9137981198874,30.9137981198874
06/10/2014,13,30.9119486157142,30.9119486157142
06/10/2014,14,30.9101001611998,30.9101001611998
06/10/2014,15,30.9082527566497,30.9082527566497
06/10/2014,16,30.906406402195,30.906406402195
06/10/2014,17,30.9045610981411,30.9045610981411
06/10/2014,18,30.9027168445755,30.9027168445755
06/10/2014,19,30.9008736418036,30.9008736418036
06/10/2014,20,30.8990314900439,30.8990314900439
06/10/2014,21,30.8971903893835,0
06/10/2014,22,30.8953503401281,0
06/10/2014,23,30.8935113424959,0
06/10/2014,24,30.8916733966616,0
07/10/2014,1,30.8898365028435,0
07/10/2014,2,30.8880006611726,0
07/10/2014,3,30.8861658720416,0
07/10/2014,4,30.8843321354507,0
07/10/2014,5,30.882499451749,0
07/10/2014,6,30.8806678210676,0
07/10/2014,7,30.8788372436684,0
07/10/2014,8,30.877007719726,0
07/10/2014,9,30.8751792495023,30.8751792495023
07/10/2014,10,30.8733518330846,30.8733518330846
07/10/2014,11,30.8715254708222,30.8715254708222
07/10/2014,12,30.8697001628461,30.8697001628461
07/10/2014,13,30.8678759094182,30.8678759094182
07/10/2014,14,30.8660527106258,30.8660527106258
07/10/2014,15,30.8642305668182,30.8642305668182
07/10/2014,16,30.8624094781262,30.8624094781262
07/10/2014,17,30.8605894447683,30.8605894447683
07/10/2014,18,30.8587704670063,30.8587704670063
07/10/2014,19,30.8569525449711,30.8569525449711
07/10/2014,20,30.8551356788812,30.8551356788812
07/10/2014,21,30.853319869042,0
07/10/2014,22,30.8515051155409,0
07/10/2014,23,30.8496914186835,0
07/10/2014,24,30.8478787785571,0
08/10/2014,1,30.8460671954672,0
08/10/2014,2,30.8442566696322,0
08/10/2014,3,30.8424472012266,0
08/10/2014,4,30.8406387904251,0
08/10/2014,5,30.8388314374897,0
08/10/2014,6,30.8370251426386,0
08/10/2014,7,30.8352199060027,0
08/10/2014,8,30.8334157278878,0
08/10/2014,9,30.8316126084246,30.8316126084246
08/10/2014,10,30.8298105478752,30.8298105478752
08/10/2014,11,30.8280095464143,30.8280095464143
08/10/2014,12,30.8262096043036,30.8262096043036
08/10/2014,13,30.8244107216742,30.8244107216742
08/10/2014,14,30.8226128987444,30.8226128987444
08/10/2014,15,30.8208161358198,30.8208161358198
08/10/2014,16,30.8190204329876,30.8190204329876
08/10/2014,17,30.8172257905535,30.8172257905535
08/10/2014,18,30.8154322086921,30.8154322086921
08/10/2014,19,30.8136396875343,30.8136396875343
08/10/2014,20,30.8118482274294,30.8118482274294
08/10/2014,21,30.8100578285084,0
08/10/2014,22,30.8082684909459,0
08/10/2014,23,30.8064802150475,0
08/10/2014,24,30.8046930009004,0
09/10/2014,1,30.802906848854,0
09/10/2014,2,30.8011217590392,0
09/10/2014,3,30.7993377316307,0
09/10/2014,4,30.7975547668902,0
09/10/2014,5,30.7957728650799,0
09/10/2014,6,30.7939920262434,0
09/10/2014,7,30.7922122507298,0
09/10/2014,8,30.7904335387575,0
09/10/2014,9,30.7886558904574,30.7886558904574
09/10/2014,10,30.7868793060479,30.7868793060479
09/10/2014,11,30.7851037857909,30.7851037857909
09/10/2014,12,30.7833293298609,30.7833293298609
09/10/2014,13,30.7815559384326,30.7815559384326
09/10/2014,14,30.7797836118116,30.7797836118116
09/10/2014,15,30.7780123501288,30.7780123501288
09/10/2014,16,30.7762421536463,30.7762421536463
09/10/2014,17,30.7744730224949,30.7744730224949
09/10/2014,18,30.7727049569367,30.7727049569367
09/10/2014,19,30.7709379572334,30.7709379572334
09/10/2014,20,30.7691720234725,30.7691720234725
09/10/2014,21,30.7674071559595,0
09/10/2014,22,30.7656433548691,0
09/10/2014,23,30.7638806204195,0
09/10/2014,24,30.762118952829,0
10/10/2014,1,30.7603583522723,0
10/10/2014,2,30.7585988189676,0
10/10/2014,3,30.7568403532205,0
10/10/2014,4,30.7550829550746,0
10/10/2014,5,30.7533266248356,0
10/10/2014,6,30.7515713627654,0
10/10/2014,7,30.7498171689076,0
10/10/2014,8,30.7480640436988,0
10/10/2014,9,30.7463119871391,30.7463119871391
10/10/2014,10,30.7445609995339,30.7445609995339
10/10/2014,11,30.7428110811015,30.7428110811015
10/10/2014,12,30.7410622320167,30.7410622320167
10/10/2014,13,30.7393144525413,30.7393144525413
10/10/2014,14,30.7375677428499,30.7375677428499
10/10/2014,15,30.7358221031172,30.7358221031172
10/10/2014,16,30.7340775336052,30.7340775336052
10/10/2014,17,30.7323340344883,30.7323340344883
10/10/2014,18,30.7305916060286,30.7305916060286
10/10/2014,19,30.7288502484007,30.7288502484007
10/10/2014,20,30.7271099618229,30.7271099618229
10/10/2014,21,30.7253707465134,0
10/10/2014,22,30.7236326026032,0
10/10/2014,23,30.7218955304415,0
10/10/2014,24,30.7201595301158,0
11/10/2014,1,30.7184246019315,0
11/10/2014,2,30.7166907460196,0
11/10/2014,3,30.7149579626421,0
11/10/2014,4,30.7132262519735,0
11/10/2014,5,30.7114956142323,0
11/10/2014,6,30.7097660496802,0
11/10/2014,7,30.7080375584919,0
11/10/2014,8,30.7063101408421,0
11/10/2014,9,30.704583796949,0
11/10/2014,10,30.7028585271182,0
11/10/2014,11,30.7011343313934,0
11/10/2014,12,30.6994112101675,0
11/10/2014,13,30.697689163484,0
11/10/2014,14,30.6959681916924,0
11/10/2014,15,30.6942482949235,0
11/10/2014,16,30.6925294733956,0
11/10/2014,17,30.6908117273269,0
11/10/2014,18,30.6890950569796,0
11/10/2014,19,30.6873794624407,0
11/10/2014,20,30.6856649440597,0
11/10/2014,21,30.6839515019237,0
11/10/2014,22,30.6822391363821,0
11/10/2014,23,30.6805278474785,0
11/10/2014,24,30.6788176356058,0
12/10/2014,1,30.6771085008077,0
12/10/2014,2,30.6754004433897,0
12/10/2014,3,30.6736934635701,0
12/10/2014,4,30.6719875614799,0
12/10/2014,5,30.6702827374247,0
12/10/2014,6,30.6685789915355,0
12/10/2014,7,30.6668763240741,0
12/10/2014,8,30.6651747352153,0
12/10/2014,9,30.6634742252645,0
12/10/2014,10,30.6617747942655,0
12/10/2014,11,30.6600764426112,0
12/10/2014,12,30.6583791703451,0
12/10/2014,13,30.656682977773,0
12/10/2014,14,30.6549878651131,0
12/10/2014,15,30.6532938325836,0
12/10/2014,16,30.6516008802719,0
12/10/2014,17,30.6499090085708,0
12/10/2014,18,30.6482182175678,0
12/10/2014,19,30.6465285075246,0
12/10/2014,20,30.6448398785724,0
12/10/2014,21,30.6431523310603,0
12/10/2014,22,30.6414658651192,0
12/10/2014,23,30.6397804809676,0
12/10/2014,24,30.63809617878,0
13/10/2014,1,30.6364129587746,0
13/10/2014,2,30.6347308213008,0
13/10/2014,3,30.6330497663585,0
13/10/2014,4,30.6313697943406,0
13/10/2014,5,30.6296909052908,0
13/10/2014,6,30.628013099602,0
13/10/2014,7,30.6263363773178,0
13/10/2014,8,30.6246607387438,0
13/10/2014,9,30.6229861840984,30.6229861840984
13/10/2014,10,30.6213127135561,30.6213127135561
13/10/2014,11,30.6196403272916,30.6196403272916
13/10/2014,12,30.617969025654,30.617969025654
13/10/2014,13,30.6162988086435,30.6162988086435
13/10/2014,14,30.6146296766965,30.6146296766965
13/10/2014,15,30.6129616299004,30.6129616299004
13/10/2014,16,30.6112946684298,30.6112946684298
13/10/2014,17,30.6096287925902,30.6096287925902
13/10/2014,18,30.6079640026001,30.6079640026001
13/10/2014,19,30.6063002985466,30.6063002985466
13/10/2014,20,30.6046376807353,30.6046376807353
13/10/2014,21,30.6029761493846,0
13/10/2014,22,30.6013157047128,0
13/10/2014,23,30.5996563468507,0
13/10/2014,24,30.597998076104,0
14/10/2014,1,30.5963408926473,0
14/10/2014,2,30.5946847966115,0
14/10/2014,3,30.5930297883897,0
14/10/2014,4,30.5913758679817,0
14/10/2014,5,30.5897230358241,0
14/10/2014,6,30.588071291917,0
14/10/2014,7,30.5864206366095,0
14/10/2014,8,30.5847710700764,0
14/10/2014,9,30.5831225924921,30.5831225924921
14/10/2014,10,30.5814752041624,30.5814752041624
14/10/2014,11,30.5798289051745,30.5798289051745
14/10/2014,12,30.5781836957904,30.5781836957904
14/10/2014,13,30.5765395762719,30.5765395762719
14/10/2014,14,30.5748965467938,30.5748965467938
14/10/2014,15,30.5732546075742,30.5732546075742
14/10/2014,16,30.5716137588315,30.5716137588315
14/10/2014,17,30.5699740006967,30.5699740006967
14/10/2014,18,30.5683353335189,30.5683353335189
14/10/2014,19,30.5666977573856,30.5666977573856
14/10/2014,20,30.5650612726022,30.5650612726022
14/10/2014,21,30.5634258793434,0
14/10/2014,22,30.5617915778275,0
14/10/2014,23,30.5601583682292,0
14/10/2014,24,30.5585262508102,0
15/10/2014,1,30.5568952257454,0
15/10/2014,2,30.5552652932965,0
15/10/2014,3,30.5536364536383,0
15/10/2014,4,30.552008706989,0
15/10/2014,5,30.5503820535669,0
15/10/2014,6,30.5487564935465,0
15/10/2014,7,30.5471320271899,0
15/10/2014,8,30.5455086547154,0
15/10/2014,9,30.5438863762975,30.5438863762975
15/10/2014,10,30.5422651921544,30.5422651921544
15/10/2014,11,30.5406451025046,30.5406451025046
15/10/2014,12,30.5390261075663,30.5390261075663
15/10/2014,13,30.5374082075577,30.5374082075577
15/10/2014,14,30.5357914026972,30.5357914026972
15/10/2014,15,30.5341756931593,30.5341756931593
15/10/2014,16,30.5325610791624,30.5325610791624
15/10/2014,17,30.5309475609683,30.5309475609683
15/10/2014,18,30.5293351387518,30.5293351387518
15/10/2014,19,30.527723812731,30.527723812731
15/10/2014,20,30.5261135831242,30.5261135831242
15/10/2014,21,30.5245044501498,0
15/10/2014,22,30.5228964139824,0
15/10/2014,23,30.5212894748402,0
15/10/2014,24,30.5196836330288,0
16/10/2014,1,30.5180788885918,0
16/10/2014,2,30.5164752419223,0
16/10/2014,3,30.5148726931511,0
16/10/2014,4,30.5132712424092,0
16/10/2014,5,30.5116708900896,0
16/10/2014,6,30.5100716362358,0
16/10/2014,7,30.5084734811535,0
16/10/2014,8,30.5068764250609,0
16/10/2014,9,30.505280468089,30.505280468089
16/10/2014,10,30.5036856105435,30.5036856105435
16/10/2014,11,30.5020918525552,30.5020918525552
16/10/2014,12,30.5004991944297,30.5004991944297
16/10/2014,13,30.4989076362981,30.4989076362981
16/10/2014,14,30.4973171784222,30.4973171784222
16/10/2014,15,30.4957278210204,30.4957278210204
16/10/2014,16,30.4941395642236,30.4941395642236
16/10/2014,17,30.4925524083374,30.4925524083374
16/10/2014,18,30.4909663535364,30.4909663535364
16/10/2014,19,30.4893814000388,30.4893814000388
16/10/2014,20,30.4877975481068,30.4877975481068
16/10/2014,21,30.4862147978274,0
16/10/2014,22,30.4846331495064,0
16/10/2014,23,30.483052603362,0
16/10/2014,24,30.4814731596125,0
17/10/2014,1,30.4798948184325,0
17/10/2014,2,30.4783175799967,0
17/10/2014,3,30.4767414446105,0
17/10/2014,4,30.4751664124487,0
17/10/2014,5,30.4735924837296,0
17/10/2014,6,30.4720196586277,0
17/10/2014,7,30.470447937405,0
17/10/2014,8,30.4688773202797,0
17/10/2014,9,30.4673078074266,30.4673078074266
17/10/2014,10,30.4657393990638,30.4657393990638
17/10/2014,11,30.4641720954096,30.4641720954096
17/10/2014,12,30.462605896726,30.462605896726
17/10/2014,13,30.461040803144,30.461040803144
17/10/2014,14,30.4594768149254,30.4594768149254
17/10/2014,15,30.4579139322886,30.4579139322886
17/10/2014,16,30.4563521554519,30.4563521554519
17/10/2014,17,30.4547914845461,30.4547914845461
17/10/2014,18,30.4532319199207,30.4532319199207
17/10/2014,19,30.4516734617064,30.4516734617064
17/10/2014,20,30.4501161100779,30.4501161100779
17/10/2014,21,30.4485598653846,0
17/10/2014,22,30.44700472767,0
17/10/2014,23,30.4454506972834,0
17/10/2014,24,30.4438977743557,0
18/10/2014,1,30.4423459591926,0
18/10/2014,2,30.4407952518814,0
18/10/2014,3,30.4392456527276,0
18/10/2014,4,30.4376971619058,0
18/10/2014,5,30.4361497797217,0
18/10/2014,6,30.434603506219,0
18/10/2014,7,30.4330583417031,0
18/10/2014,8,30.4315142864361,0
18/10/2014,9,30.4299713405926,0
18/10/2014,10,30.4284295043472,0
18/10/2014,11,30.4268887779617,0
18/10/2014,12,30.4253491616109,0
18/10/2014,13,30.4238106555567,0
18/10/2014,14,30.4222732599737,0
18/10/2014,15,30.4207369750802,0
18/10/2014,16,30.4192018011381,0
18/10/2014,17,30.4176677382784,0
18/10/2014,18,30.416134786763,0
18/10/2014,19,30.4146029468102,0
18/10/2014,20,30.4130722186819,0
18/10/2014,21,30.4115426024655,0
18/10/2014,22,30.4100140984665,0
18/10/2014,23,30.4084867068595,0
18/10/2014,24,30.4069604279066,0
19/10/2014,1,30.4054352617823,0
19/10/2014,2,30.4039112087485,0
19/10/2014,3,30.4023882689362,0
19/10/2014,4,30.4008664426074,0
19/10/2014,5,30.3993457299803,0
19/10/2014,6,30.3978261313168,0
19/10/2014,7,30.3963076466607,0
19/10/2014,8,30.3947902764921,0
19/10/2014,9,30.3932740207674,0
19/10/2014,10,30.3917588798358,0
19/10/2014,11,30.3902448539156,0
19/10/2014,12,30.3887319431378,0
19/10/2014,13,30.3872201478516,0
19/10/2014,14,30.3857094681007,0
19/10/2014,15,30.3841999042779,0
19/10/2014,16,30.382691456427,0
19/10/2014,17,30.3811841248971,0
19/10/2014,18,30.3796779098629,0
19/10/2014,19,30.3781728114991,0
19/10/2014,20,30.3766688300238,0
19/10/2014,21,30.3751659657428,0
19/10/2014,22,30.3736642187432,0
19/10/2014,23,30.3721635893307,0
19/10/2014,24,30.37066407768,0
20/10/2014,1,30.3691656840092,0
20/10/2014,2,30.3676684085367,0
20/10/2014,3,30.3661722515244,0
20/10/2014,4,30.3646772130596,0
20/10/2014,5,30.3631832935353,0
20/10/2014,6,30.361690492995,0
20/10/2014,7,30.3601988117443,0
20/10/2014,8,30.3587082500453,0
20/10/2014,9,30.3572188079415,30.3572188079415
20/10/2014,10,30.3557304858696,30.3557304858696
20/10/2014,11,30.3542432838294,30.3542432838294
20/10/2014,12,30.352757202214,30.352757202214
20/10/2014,13,30.3512722411542,30.3512722411542
20/10/2014,14,30.3497884008248,30.3497884008248
20/10/2014,15,30.3483056814875,30.3483056814875
20/10/2014,16,30.3468240834482,30.3468240834482
20/10/2014,17,30.3453436067502,30.3453436067502
20/10/2014,18,30.3438642516994,30.3438642516994
20/10/2014,19,30.3423860185139,30.3423860185139
20/10/2014,20,30.3409089074121,30.3409089074121
20/10/2014,21,30.3394329185685,0
20/10/2014,22,30.3379580522451,0
20/10/2014,23,30.3364843086165,0
20/10/2014,24,30.3350116879446,0
21/10/2014,1,30.3335401904042,0
21/10/2014,2,30.3320698162133,0
21/10/2014,3,30.3306005655468,0
21/10/2014,4,30.3291324387974,0
21/10/2014,5,30.3276654359652,0
21/10/2014,6,30.3261995573121,0
21/10/2014,7,30.324734803231,0
21/10/2014,8,30.3232711736782,0
21/10/2014,9,30.3218086690467,30.3218086690467
21/10/2014,10,30.3203472894675,30.3203472894675
21/10/2014,11,30.3188870352024,30.3188870352024
21/10/2014,12,30.3174279064697,30.3174279064697
21/10/2014,13,30.3159699034004,30.3159699034004
21/10/2014,14,30.3145130263874,30.3145130263874
21/10/2014,15,30.3130572754308,30.3130572754308
21/10/2014,16,30.3116026508796,30.3116026508796
21/10/2014,17,30.3101491529087,30.3101491529087
21/10/2014,18,30.3086967817362,30.3086967817362
21/10/2014,19,30.3072455376241,30.3072455376241
21/10/2014,20,30.305795420747,30.305795420747
21/10/2014,21,30.3043464312796,0
21/10/2014,22,30.3028985695273,0
21/10/2014,23,30.3014518355776,0
21/10/2014,24,30.3000062298233,0
22/10/2014,1,30.2985617523082,0
22/10/2014,2,30.2971184033813,0
22/10/2014,3,30.2956761831738,0
22/10/2014,4,30.2942350919038,0
22/10/2014,5,30.292795129877,0
22/10/2014,6,30.2913562971371,0
22/10/2014,7,30.2899185941205,0
22/10/2014,8,30.288482020871,0
22/10/2014,9,30.2870465776505,30.2870465776505
22/10/2014,10,30.2856122647208,30.2856122647208
22/10/2014,11,30.2841790822131,30.2841790822131
22/10/2014,12,30.2827470304765,30.2827470304765
22/10/2014,13,30.2813161095546,30.2813161095546
22/10/2014,14,30.2798863197968,30.2798863197968
22/10/2014,15,30.2784576613776,30.2784576613776
22/10/2014,16,30.2770301344717,30.2770301344717
22/10/2014,17,30.2756037393847,30.2756037393847
22/10/2014,18,30.2741784762911,30.2741784762911
22/10/2014,19,30.272754345322,30.272754345322
22/10/2014,20,30.2713313468266,30.2713313468266
22/10/2014,21,30.2699094809359,0
22/10/2014,22,30.2684887479118,0
22/10/2014,23,30.2670691479289,0
22/10/2014,24,30.2656506812928,0
23/10/2014,1,30.2642333480471,0
23/10/2014,2,30.2628171485849,0
23/10/2014,3,30.261402083037,0
23/10/2014,4,30.2599881516653,0
23/10/2014,5,30.2585753545573,0
23/10/2014,6,30.2571636921493,0
23/10/2014,7,30.2557531644416,0
23/10/2014,8,30.2543437717832,0
23/10/2014,9,30.2529355143488,30.2529355143488
23/10/2014,10,30.2515283923567,30.2515283923567
23/10/2014,11,30.2501224059815,30.2501224059815
23/10/2014,12,30.2487175555725,30.2487175555725
